8.724270820617675781e+00,7.948620319366455078e+00,9.866522789001464844e+00,1.107472419738769531e+01,1.419093227386474609e+01,1.407968235015869141e+01,1.465402889251708984e+01,1.544298171997070312e+01,9.073051452636718750e+00,1.324675178527832031e+01,1.388982009887695312e+01,1.424242591857910156e+01,7.234392642974853516e+00,9.673302650451660156e+00,1.024919128417968750e+01,1.133782196044921875e+01
1.410939025878906250e+01,1.199215412139892578e+01,1.203410053253173828e+01,1.226194953918457031e+01,1.549181079864501953e+01,1.531317615509033203e+01,1.322191238403320312e+01,1.582371139526367188e+01,1.583507537841796875e+01,1.490160083770751953e+01,1.238812637329101562e+01,1.478871345520019531e+01,1.413931274414062500e+01,1.211959838867187500e+01,1.250782680511474609e+01,1.219707012176513672e+01
1.680104637145996094e+01,1.515289878845214844e+01,1.453798389434814453e+01,1.304049205780029297e+01,1.554633617401123047e+01,1.494808101654052734e+01,1.520401477813720703e+01,1.514805412292480469e+01,1.344004821777343750e+01,1.429162502288818359e+01,1.401484394073486328e+01,1.368680763244628906e+01,1.693471717834472656e+01,1.514955425262451172e+01,1.450599479675292969e+01,1.306119155883789062e+01
1.677571678161621094e+01,1.667241477966308594e+01,1.290685749053955078e+01,1.330974960327148438e+01,1.597640228271484375e+01,1.581836795806884766e+01,1.454233741760253906e+01,1.574232006072998047e+01,1.580703544616699219e+01,1.505850410461425781e+01,1.352034187316894531e+01,1.498950004577636719e+01,1.690278816223144531e+01,1.676027107238769531e+01,1.261684417724609375e+01,1.331533336639404297e+01
1.770111846923828125e+01,1.562639904022216797e+01,1.449114894866943359e+01,1.221559143066406250e+01,1.653348350524902344e+01,1.599032211303710938e+01,1.506283855438232422e+01,1.576139163970947266e+01,1.696415328979492188e+01,1.624405288696289062e+01,1.495989131927490234e+01,1.477924919128417969e+01,1.783068847656250000e+01,1.573338794708251953e+01,1.459555435180664062e+01,1.227539920806884766e+01
1.673562622070312500e+01,1.430129432678222656e+01,1.323991680145263672e+01,1.212934207916259766e+01,1.386903953552246094e+01,1.533376789093017578e+01,1.283812236785888672e+01,1.582154178619384766e+01,1.320527935028076172e+01,1.482209968566894531e+01,1.159592628479003906e+01,1.492780590057373047e+01,1.689240646362304688e+01,1.443976879119873047e+01,1.308483505249023438e+01,1.231693363189697266e+01
1.366787338256835938e+01,1.123559570312500000e+01,1.107448005676269531e+01,1.120887374877929688e+01,1.691249084472656250e+01,1.491185379028320312e+01,1.519851493835449219e+01,1.566143798828125000e+01,1.704646492004394531e+01,1.486816310882568359e+01,1.467745208740234375e+01,1.480786895751953125e+01,1.357011508941650391e+01,1.199094772338867188e+01,1.084151744842529297e+01,1.125305175781250000e+01
9.381411552429199219e+00,1.060828495025634766e+01,1.051234626770019531e+01,1.075403404235839844e+01,1.603305435180664062e+01,1.497381114959716797e+01,1.317736148834228516e+01,1.553352642059326172e+01,1.565847110748291016e+01,1.491022300720214844e+01,1.209797382354736328e+01,1.451135540008544922e+01,9.122608184814453125e+00,1.100087261199951172e+01,1.099337387084960938e+01,1.113261032104492188e+01
1.091142177581787109e+01,1.095619487762451172e+01,8.976970672607421875e+00,1.103813457489013672e+01,1.209835338592529297e+01,1.581839084625244141e+01,1.498945140838623047e+01,1.567081260681152344e+01,1.362133407592773438e+01,1.593453598022460938e+01,1.483748531341552734e+01,1.498135375976562500e+01,1.052777671813964844e+01,1.053764820098876953e+01,1.009711170196533203e+01,1.129691982269287109e+01
1.333115959167480469e+01,1.123565673828125000e+01,8.977231979370117188e+00,1.127940177917480469e+01,1.666412544250488281e+01,1.463805484771728516e+01,1.454523563385009766e+01,1.609886360168457031e+01,1.705124282836914062e+01,1.519038486480712891e+01,1.405466365814208984e+01,1.536356353759765625e+01,1.287927246093750000e+01,1.098496150970458984e+01,1.024781036376953125e+01,1.127483367919921875e+01
1.386961746215820312e+01,1.378043460845947266e+01,1.320087623596191406e+01,1.185654735565185547e+01,1.452925014495849609e+01,1.382369232177734375e+01,1.325871562957763672e+01,1.592826461791992188e+01,1.431061267852783203e+01,1.413810348510742188e+01,1.335608673095703125e+01,1.511656665802001953e+01,1.375665760040283203e+01,1.377399539947509766e+01,1.301404380798339844e+01,1.175286006927490234e+01
1.550050258636474609e+01,1.339477825164794922e+01,1.233929347991943359e+01,1.128280258178710938e+01,1.383726119995117188e+01,1.440061378479003906e+01,1.425966644287109375e+01,1.566240024566650391e+01,1.554066181182861328e+01,1.481801223754882812e+01,1.381604862213134766e+01,1.508154106140136719e+01,1.568658638000488281e+01,1.357186031341552734e+01,1.213946342468261719e+01,1.129651165008544922e+01
1.110708904266357422e+01,1.151305580139160156e+01,9.691537857055664062e+00,1.016609668731689453e+01,1.466197204589843750e+01,1.494427108764648438e+01,1.404032421112060547e+01,1.570956993103027344e+01,1.149159336090087891e+01,1.432287979125976562e+01,1.390554332733154297e+01,1.489495086669921875e+01,1.074450016021728516e+01,1.147693538665771484e+01,1.094410800933837891e+01,1.112520599365234375e+01
1.065893650054931641e+01,1.060077476501464844e+01,1.062065315246582031e+01,1.081032085418701172e+01,1.494660949707031250e+01,1.519654655456542969e+01,1.401416015625000000e+01,1.598214149475097656e+01,1.545657253265380859e+01,1.558384132385253906e+01,1.344526290893554688e+01,1.541999149322509766e+01,1.075230312347412109e+01,1.070027160644531250e+01,1.130148220062255859e+01,1.107909488677978516e+01
1.719815826416015625e+01,1.573921585083007812e+01,1.426699829101562500e+01,1.104965496063232422e+01,1.554417705535888672e+01,1.478321552276611328e+01,1.426923465728759766e+01,1.577116012573242188e+01,1.655835914611816406e+01,1.469668579101562500e+01,1.384333038330078125e+01,1.506401252746582031e+01,1.734766387939453125e+01,1.593445491790771484e+01,1.433315467834472656e+01,1.127458953857421875e+01
1.509206485748291016e+01,1.625809097290039062e+01,1.349868869781494141e+01,1.177490329742431641e+01,1.531197166442871094e+01,1.365039157867431641e+01,1.438523578643798828e+01,1.578677558898925781e+01,1.564752674102783203e+01,1.395392322540283203e+01,1.469743633270263672e+01,1.510178565979003906e+01,1.521336460113525391e+01,1.643898200988769531e+01,1.383577442169189453e+01,1.207626819610595703e+01
1.841387748718261719e+01,1.563215351104736328e+01,1.296662902832031250e+01,1.258138561248779297e+01,1.284003067016601562e+01,1.574311637878417969e+01,1.346925544738769531e+01,1.546689414978027344e+01,1.512637519836425781e+01,1.543092632293701172e+01,1.306747627258300781e+01,1.448585796356201172e+01,1.854534339904785156e+01,1.584689235687255859e+01,1.305487155914306641e+01,1.269559955596923828e+01
1.546218776702880859e+01,1.532947731018066406e+01,1.432430744171142578e+01,1.284479331970214844e+01,1.595520782470703125e+01,1.593222332000732422e+01,1.467491722106933594e+01,1.589860439300537109e+01,1.531209087371826172e+01,1.511100292205810547e+01,1.417664241790771484e+01,1.521887874603271484e+01,1.573736763000488281e+01,1.538945388793945312e+01,1.439355850219726562e+01,1.301174259185791016e+01
1.402287483215332031e+01,1.258119869232177734e+01,1.117164707183837891e+01,1.122156143188476562e+01,1.546800231933593750e+01,1.331626701354980469e+01,1.549006938934326172e+01,1.596128368377685547e+01,1.513462066650390625e+01,1.299378108978271484e+01,1.540639972686767578e+01,1.548996829986572266e+01,1.419339847564697266e+01,1.285702705383300781e+01,1.104974746704101562e+01,1.145700740814208984e+01
1.211379814147949219e+01,1.014973163604736328e+01,1.092012691497802734e+01,1.079795265197753906e+01,1.615010070800781250e+01,1.415026664733886719e+01,1.463804435729980469e+01,1.587448406219482422e+01,1.675202751159667969e+01,1.432038211822509766e+01,1.409904575347900391e+01,1.537783241271972656e+01,1.288270664215087891e+01,1.086577415466308594e+01,1.088413333892822266e+01,1.096406555175781250e+01
1.131810951232910156e+01,1.099294090270996094e+01,1.099084758758544922e+01,1.068007373809814453e+01,1.240282726287841797e+01,1.453317451477050781e+01,1.445225334167480469e+01,1.588305473327636719e+01,1.265687561035156250e+01,1.452140331268310547e+01,1.443523311614990234e+01,1.543272876739501953e+01,1.144806480407714844e+01,1.093955421447753906e+01,1.053292179107666016e+01,1.096449851989746094e+01
1.083931541442871094e+01,1.055272769927978516e+01,9.894544601440429688e+00,1.072870349884033203e+01,1.579637622833251953e+01,1.537855148315429688e+01,1.458050823211669922e+01,1.603706741333007812e+01,1.677302742004394531e+01,1.571450901031494141e+01,1.486612606048583984e+01,1.569444847106933594e+01,8.574757575988769531e+00,9.107743263244628906e+00,1.029373836517333984e+01,1.094971084594726562e+01
1.045518207550048828e+01,1.119614219665527344e+01,1.051587867736816406e+01,1.083188152313232422e+01,1.555971336364746094e+01,1.407825279235839844e+01,1.485638046264648438e+01,1.589641666412353516e+01,1.547683334350585938e+01,1.416672420501708984e+01,1.495359325408935547e+01,1.545578384399414062e+01,1.076259326934814453e+01,1.025359344482421875e+01,1.026639652252197266e+01,1.133986568450927734e+01
